tlsState_id;tlsState_phase;tlsState_programID;tlsState_state;tlsState_time
end;0;0;GG;91.00
end;0;0;GG;92.00
end;0;0;GG;93.00
end;0;0;GG;94.00
end;0;0;GG;95.00
end;0;0;GG;96.00
end;0;0;GG;97.00
end;0;0;GG;98.00
end;0;0;GG;99.00
end;0;0;GG;100.00
end;0;0;GG;101.00
end;0;0;GG;102.00
end;0;0;GG;103.00
end;0;0;GG;104.00
end;0;0;GG;105.00
end;0;0;GG;106.00
end;0;0;GG;107.00
end;0;0;GG;108.00
end;0;0;GG;109.00
end;0;0;GG;110.00
end;0;0;GG;111.00
end;0;0;GG;112.00
end;0;0;GG;113.00
end;0;0;GG;114.00
end;0;0;GG;115.00
end;0;0;GG;116.00
end;0;0;GG;117.00
end;0;0;GG;118.00
end;0;0;GG;119.00
end;0;0;GG;120.00
end;0;0;GG;121.00
end;0;0;GG;122.00
end;0;0;GG;123.00
end;0;0;GG;124.00
end;0;0;GG;125.00
end;0;0;GG;126.00
end;0;0;GG;127.00
end;0;0;GG;128.00
end;0;0;GG;129.00
end;0;0;GG;130.00
end;0;0;GG;131.00
end;0;0;GG;132.00
end;0;0;GG;133.00
end;0;0;GG;134.00
end;0;0;GG;135.00
end;0;0;GG;136.00
end;0;0;GG;137.00
end;0;0;GG;138.00
end;0;0;GG;139.00
end;0;0;GG;140.00
end;0;0;GG;141.00
end;0;0;GG;142.00
end;0;0;GG;143.00
end;0;0;GG;144.00
end;0;0;GG;145.00
end;0;0;GG;146.00
end;0;0;GG;147.00
end;0;0;GG;148.00
end;0;0;GG;149.00
end;0;0;GG;150.00
end;0;0;GG;151.00
end;0;0;GG;152.00
end;0;0;GG;153.00
end;0;0;GG;154.00
end;0;0;GG;155.00
end;0;0;GG;156.00
end;0;0;GG;157.00
end;0;0;GG;158.00
end;0;0;GG;159.00
end;0;0;GG;160.00
end;0;0;GG;161.00
end;0;0;GG;162.00
end;0;0;GG;163.00
end;0;0;GG;164.00
end;0;0;GG;165.00
end;0;0;GG;166.00
end;0;0;GG;167.00
end;0;0;GG;168.00
end;0;0;GG;169.00
end;0;0;GG;170.00
end;0;0;GG;171.00
end;0;0;GG;172.00
end;0;0;GG;173.00
end;0;0;GG;174.00
end;0;0;GG;175.00
end;0;0;GG;176.00
end;0;0;GG;177.00
end;0;0;GG;178.00
end;0;0;GG;179.00
end;0;0;GG;180.00
end;0;0;GG;181.00
end;0;0;GG;182.00
end;0;0;GG;183.00
end;0;0;GG;184.00
end;0;0;GG;185.00
end;0;0;GG;186.00
end;0;0;GG;187.00
end;0;0;GG;188.00
end;0;0;GG;189.00
end;0;0;GG;190.00
end;0;0;GG;191.00
end;0;0;GG;192.00
end;0;0;GG;193.00
end;0;0;GG;194.00
end;0;0;GG;195.00
end;0;0;GG;196.00
end;0;0;GG;197.00
end;0;0;GG;198.00
end;0;0;GG;199.00
end;0;0;GG;200.00
end;0;0;GG;201.00
end;0;0;GG;202.00
end;0;0;GG;203.00
end;0;0;GG;204.00
end;0;0;GG;205.00
end;0;0;GG;206.00
end;0;0;GG;207.00
end;0;0;GG;208.00
end;0;0;GG;209.00
end;0;0;GG;210.00
end;0;0;GG;211.00
end;0;0;GG;212.00
end;0;0;GG;213.00
end;0;0;GG;214.00
end;0;0;GG;215.00
end;0;0;GG;216.00
end;0;0;GG;217.00
end;0;0;GG;218.00
end;0;0;GG;219.00
end;0;0;GG;220.00
end;0;0;GG;221.00
end;0;0;GG;222.00
end;0;0;GG;223.00
end;0;0;GG;224.00
end;0;0;GG;225.00
end;0;0;GG;226.00
end;0;0;GG;227.00
end;0;0;GG;228.00
end;0;0;GG;229.00
end;0;0;GG;230.00
end;0;0;GG;231.00
end;0;0;GG;232.00
end;0;0;GG;233.00
end;0;0;GG;234.00
end;0;0;GG;235.00
end;0;0;GG;236.00
end;0;0;GG;237.00
end;0;0;GG;238.00
end;0;0;GG;239.00
end;0;0;GG;240.00
end;0;0;GG;241.00
end;0;0;GG;242.00
end;0;0;GG;243.00
end;0;0;GG;244.00
end;0;0;GG;245.00
end;0;0;GG;246.00
end;0;0;GG;247.00
end;0;0;GG;248.00
end;0;0;GG;249.00
end;0;0;GG;250.00
end;0;0;GG;251.00
end;0;0;GG;252.00
end;0;0;GG;253.00
end;0;0;GG;254.00
end;0;0;GG;255.00
end;0;0;GG;256.00
end;0;0;GG;257.00
end;0;0;GG;258.00
end;0;0;GG;259.00
end;0;0;GG;260.00
end;0;0;GG;261.00
end;0;0;GG;262.00
end;0;0;GG;263.00
end;0;0;GG;264.00
end;0;0;GG;265.00
end;0;0;GG;266.00
end;0;0;GG;267.00
end;0;0;GG;268.00
end;0;0;GG;269.00
end;0;0;GG;270.00
end;0;0;GG;271.00
end;0;0;GG;272.00
end;0;0;GG;273.00
end;0;0;GG;274.00
end;0;0;GG;275.00
end;0;0;GG;276.00
end;0;0;GG;277.00
end;0;0;GG;278.00
end;0;0;GG;279.00
end;0;0;GG;280.00
end;0;0;GG;281.00
end;0;0;GG;282.00
end;0;0;GG;283.00
end;0;0;GG;284.00
end;0;0;GG;285.00
end;0;0;GG;286.00
end;0;0;GG;287.00
end;0;0;GG;288.00
end;0;0;GG;289.00
end;0;0;GG;290.00
end;0;0;GG;291.00
end;0;0;GG;292.00
end;0;0;GG;293.00
end;0;0;GG;294.00
end;0;0;GG;295.00
end;0;0;GG;296.00
end;0;0;GG;297.00
end;0;0;GG;298.00
end;0;0;GG;299.00
end;0;0;GG;300.00
end;0;0;GG;301.00
end;0;0;GG;302.00
end;0;0;GG;303.00
end;0;0;GG;304.00
end;0;0;GG;305.00
end;0;0;GG;306.00
end;0;0;GG;307.00
end;0;0;GG;308.00
end;0;0;GG;309.00
end;0;0;GG;310.00
end;0;0;GG;311.00
end;0;0;GG;312.00
end;0;0;GG;313.00
end;0;0;GG;314.00
end;0;0;GG;315.00
end;0;0;GG;316.00
end;0;0;GG;317.00
end;0;0;GG;318.00
end;0;0;GG;319.00
end;0;0;GG;320.00
end;0;0;GG;321.00
end;0;0;GG;322.00
end;0;0;GG;323.00
end;0;0;GG;324.00
end;0;0;GG;325.00
end;0;0;GG;326.00
end;0;0;GG;327.00
end;0;0;GG;328.00
end;0;0;GG;329.00
end;0;0;GG;330.00
end;0;0;GG;331.00
end;0;0;GG;332.00
end;0;0;GG;333.00
end;0;0;GG;334.00
end;0;0;GG;335.00
end;0;0;GG;336.00
end;0;0;GG;337.00
end;0;0;GG;338.00
end;0;0;GG;339.00
end;0;0;GG;340.00
end;0;0;GG;341.00
end;0;0;GG;342.00
end;0;0;GG;343.00
end;0;0;GG;344.00
end;0;0;GG;345.00
end;0;0;GG;346.00
end;0;0;GG;347.00
end;0;0;GG;348.00
end;0;0;GG;349.00
end;0;0;GG;350.00
end;0;0;GG;351.00
end;0;0;GG;352.00
end;0;0;GG;353.00
end;0;0;GG;354.00
end;0;0;GG;355.00
end;0;0;GG;356.00
end;0;0;GG;357.00
end;0;0;GG;358.00
end;0;0;GG;359.00
end;0;0;GG;360.00
end;0;0;GG;361.00
end;0;0;GG;362.00
end;0;0;GG;363.00
end;0;0;GG;364.00
end;0;0;GG;365.00
end;0;0;GG;366.00
end;0;0;GG;367.00
end;0;0;GG;368.00
end;0;0;GG;369.00
end;0;0;GG;370.00
end;0;0;GG;371.00
end;0;0;GG;372.00
end;0;0;GG;373.00
end;0;0;GG;374.00
end;0;0;GG;375.00
end;0;0;GG;376.00
end;0;0;GG;377.00
end;0;0;GG;378.00
end;0;0;GG;379.00
end;0;0;GG;380.00
end;0;0;GG;381.00
end;0;0;GG;382.00
end;0;0;GG;383.00
end;0;0;GG;384.00
end;0;0;GG;385.00
end;0;0;GG;386.00
end;0;0;GG;387.00
end;0;0;GG;388.00
end;0;0;GG;389.00
end;0;0;GG;390.00
end;0;0;GG;391.00
end;0;0;GG;392.00
end;0;0;GG;393.00
end;0;0;GG;394.00
end;0;0;GG;395.00
end;0;0;GG;396.00
end;0;0;GG;397.00
end;0;0;GG;398.00
end;0;0;GG;399.00
end;0;0;GG;400.00
end;0;0;GG;401.00
end;0;0;GG;402.00
end;0;0;GG;403.00
end;0;0;GG;404.00
end;0;0;GG;405.00
end;0;0;GG;406.00
end;0;0;GG;407.00
end;0;0;GG;408.00
end;0;0;GG;409.00
end;0;0;GG;410.00
end;0;0;GG;411.00
end;0;0;GG;412.00
end;0;0;GG;413.00
end;0;0;GG;414.00
end;0;0;GG;415.00
end;0;0;GG;416.00
end;0;0;GG;417.00
end;0;0;GG;418.00
end;0;0;GG;419.00
end;0;0;GG;420.00
end;0;0;GG;421.00
end;0;0;GG;422.00
end;0;0;GG;423.00
end;0;0;GG;424.00
end;0;0;GG;425.00
end;0;0;GG;426.00
end;0;0;GG;427.00
end;0;0;GG;428.00
end;0;0;GG;429.00
end;0;0;GG;430.00
end;0;0;GG;431.00
end;0;0;GG;432.00
end;0;0;GG;433.00
end;0;0;GG;434.00
end;0;0;GG;435.00
end;0;0;GG;436.00
end;0;0;GG;437.00
end;0;0;GG;438.00
end;0;0;GG;439.00
end;0;0;GG;440.00
end;0;0;GG;441.00
end;0;0;GG;442.00
end;0;0;GG;443.00
end;0;0;GG;444.00
end;0;0;GG;445.00
end;0;0;GG;446.00
end;0;0;GG;447.00
end;0;0;GG;448.00
end;0;0;GG;449.00
end;0;0;GG;450.00
end;0;0;GG;451.00
end;0;0;GG;452.00
end;0;0;GG;453.00
end;0;0;GG;454.00
end;0;0;GG;455.00
end;0;0;GG;456.00
end;0;0;GG;457.00
end;0;0;GG;458.00
end;0;0;GG;459.00
end;0;0;GG;460.00
end;0;0;GG;461.00
end;0;0;GG;462.00
end;0;0;GG;463.00
end;0;0;GG;464.00
end;0;0;GG;465.00
end;0;0;GG;466.00
end;0;0;GG;467.00
end;0;0;GG;468.00
end;0;0;GG;469.00
end;0;0;GG;470.00
end;0;0;GG;471.00
end;0;0;GG;472.00
end;0;0;GG;473.00
end;0;0;GG;474.00
end;0;0;GG;475.00
end;0;0;GG;476.00
end;0;0;GG;477.00
end;0;0;GG;478.00
end;0;0;GG;479.00
end;0;0;GG;480.00
end;0;0;GG;481.00
end;0;0;GG;482.00
end;0;0;GG;483.00
end;0;0;GG;484.00
end;0;0;GG;485.00
end;0;0;GG;486.00
end;0;0;GG;487.00
end;0;0;GG;488.00
end;0;0;GG;489.00
end;0;0;GG;490.00
end;0;0;GG;491.00
end;0;0;GG;492.00
end;0;0;GG;493.00
end;0;0;GG;494.00
end;0;0;GG;495.00
end;0;0;GG;496.00
end;0;0;GG;497.00
end;0;0;GG;498.00
end;0;0;GG;499.00
end;0;0;GG;500.00
end;0;0;GG;501.00
end;0;0;GG;502.00
end;0;0;GG;503.00
end;0;0;GG;504.00
end;0;0;GG;505.00
end;0;0;GG;506.00
end;0;0;GG;507.00
end;0;0;GG;508.00
end;0;0;GG;509.00
end;0;0;GG;510.00
end;0;0;GG;511.00
end;0;0;GG;512.00
end;0;0;GG;513.00
end;0;0;GG;514.00
end;0;0;GG;515.00
end;0;0;GG;516.00
end;0;0;GG;517.00
end;0;0;GG;518.00
end;0;0;GG;519.00
end;0;0;GG;520.00
end;0;0;GG;521.00
end;0;0;GG;522.00
end;0;0;GG;523.00
end;0;0;GG;524.00
end;0;0;GG;525.00
end;0;0;GG;526.00
end;0;0;GG;527.00
end;0;0;GG;528.00
end;0;0;GG;529.00
end;0;0;GG;530.00
end;0;0;GG;531.00
end;0;0;GG;532.00
end;0;0;GG;533.00
end;0;0;GG;534.00
end;0;0;GG;535.00
end;0;0;GG;536.00
end;0;0;GG;537.00
end;0;0;GG;538.00
end;0;0;GG;539.00
end;0;0;GG;540.00
end;0;0;GG;541.00
end;0;0;GG;542.00
end;0;0;GG;543.00
end;0;0;GG;544.00
end;0;0;GG;545.00
end;0;0;GG;546.00
end;0;0;GG;547.00
end;0;0;GG;548.00
end;0;0;GG;549.00
end;0;0;GG;550.00
end;0;0;GG;551.00
end;0;0;GG;552.00
end;0;0;GG;553.00
end;0;0;GG;554.00
end;0;0;GG;555.00
end;0;0;GG;556.00
end;0;0;GG;557.00
end;0;0;GG;558.00
end;0;0;GG;559.00
end;0;0;GG;560.00
end;0;0;GG;561.00
end;0;0;GG;562.00
end;0;0;GG;563.00
end;0;0;GG;564.00
end;0;0;GG;565.00
end;0;0;GG;566.00
end;0;0;GG;567.00
end;0;0;GG;568.00
end;0;0;GG;569.00
end;0;0;GG;570.00
end;0;0;GG;571.00
end;0;0;GG;572.00
end;0;0;GG;573.00
end;0;0;GG;574.00
end;0;0;GG;575.00
end;0;0;GG;576.00
end;0;0;GG;577.00
end;0;0;GG;578.00
end;0;0;GG;579.00
end;0;0;GG;580.00
end;0;0;GG;581.00
end;0;0;GG;582.00
end;0;0;GG;583.00
end;0;0;GG;584.00
end;0;0;GG;585.00
end;0;0;GG;586.00
end;0;0;GG;587.00
end;0;0;GG;588.00
end;0;0;GG;589.00
end;0;0;GG;590.00
end;0;0;GG;591.00
end;0;0;GG;592.00
end;0;0;GG;593.00
end;0;0;GG;594.00
end;0;0;GG;595.00
end;0;0;GG;596.00
end;0;0;GG;597.00
end;0;0;GG;598.00
end;0;0;GG;599.00
end;0;0;GG;600.00
end;0;0;GG;601.00
end;0;0;GG;602.00
end;0;0;GG;603.00
end;0;0;GG;604.00
end;0;0;GG;605.00
end;0;0;GG;606.00
end;0;0;GG;607.00
end;0;0;GG;608.00
end;0;0;GG;609.00
end;0;0;GG;610.00
end;0;0;GG;611.00
end;0;0;GG;612.00
end;0;0;GG;613.00
end;0;0;GG;614.00
end;0;0;GG;615.00
end;0;0;GG;616.00
end;0;0;GG;617.00
end;0;0;GG;618.00
end;0;0;GG;619.00
end;0;0;GG;620.00
end;0;0;GG;621.00
end;0;0;GG;622.00
end;0;0;GG;623.00
end;0;0;GG;624.00
end;0;0;GG;625.00
end;0;0;GG;626.00
end;0;0;GG;627.00
end;0;0;GG;628.00
end;0;0;GG;629.00
end;0;0;GG;630.00
end;0;0;GG;631.00
end;0;0;GG;632.00
end;0;0;GG;633.00
end;0;0;GG;634.00
end;0;0;GG;635.00
end;0;0;GG;636.00
end;0;0;GG;637.00
end;0;0;GG;638.00
end;0;0;GG;639.00
end;0;0;GG;640.00
end;0;0;GG;641.00
end;0;0;GG;642.00
end;0;0;GG;643.00
end;0;0;GG;644.00
end;0;0;GG;645.00
end;0;0;GG;646.00
end;0;0;GG;647.00
end;0;0;GG;648.00
end;0;0;GG;649.00
end;0;0;GG;650.00
end;0;0;GG;651.00
end;0;0;GG;652.00
end;0;0;GG;653.00
end;0;0;GG;654.00
end;0;0;GG;655.00
end;0;0;GG;656.00
end;0;0;GG;657.00
end;0;0;GG;658.00
end;0;0;GG;659.00
end;0;0;GG;660.00
end;0;0;GG;661.00
end;0;0;GG;662.00
end;0;0;GG;663.00
end;0;0;GG;664.00
end;0;0;GG;665.00
end;0;0;GG;666.00
end;0;0;GG;667.00
end;0;0;GG;668.00
end;0;0;GG;669.00
end;0;0;GG;670.00
end;0;0;GG;671.00
end;0;0;GG;672.00
end;0;0;GG;673.00
end;0;0;GG;674.00
end;0;0;GG;675.00
end;0;0;GG;676.00
end;0;0;GG;677.00
end;0;0;GG;678.00
end;0;0;GG;679.00
end;0;0;GG;680.00
end;0;0;GG;681.00
end;0;0;GG;682.00
end;0;0;GG;683.00
end;0;0;GG;684.00
end;0;0;GG;685.00
end;0;0;GG;686.00
end;0;0;GG;687.00
end;0;0;GG;688.00
end;0;0;GG;689.00
end;0;0;GG;690.00
end;0;0;GG;691.00
end;0;0;GG;692.00
end;0;0;GG;693.00
end;0;0;GG;694.00
end;0;0;GG;695.00
end;0;0;GG;696.00
end;0;0;GG;697.00
end;0;0;GG;698.00
end;0;0;GG;699.00
end;0;0;GG;700.00
end;0;0;GG;701.00
end;0;0;GG;702.00
end;0;0;GG;703.00
end;0;0;GG;704.00
end;0;0;GG;705.00
end;0;0;GG;706.00
end;0;0;GG;707.00
end;0;0;GG;708.00
end;0;0;GG;709.00
end;0;0;GG;710.00
end;0;0;GG;711.00
end;0;0;GG;712.00
end;0;0;GG;713.00
end;0;0;GG;714.00
end;0;0;GG;715.00
end;0;0;GG;716.00
end;0;0;GG;717.00
end;0;0;GG;718.00
end;0;0;GG;719.00
end;0;0;GG;720.00
end;0;0;GG;721.00
end;0;0;GG;722.00
end;0;0;GG;723.00
end;0;0;GG;724.00
end;0;0;GG;725.00
end;0;0;GG;726.00
end;0;0;GG;727.00
end;0;0;GG;728.00
end;0;0;GG;729.00
end;0;0;GG;730.00
end;0;0;GG;731.00
end;0;0;GG;732.00
end;0;0;GG;733.00
end;0;0;GG;734.00
end;0;0;GG;735.00
end;0;0;GG;736.00
end;0;0;GG;737.00
end;0;0;GG;738.00
end;0;0;GG;739.00
end;0;0;GG;740.00
end;0;0;GG;741.00
end;0;0;GG;742.00
end;0;0;GG;743.00
end;0;0;GG;744.00
end;0;0;GG;745.00
end;0;0;GG;746.00
end;0;0;GG;747.00
end;0;0;GG;748.00
end;0;0;GG;749.00
end;0;0;GG;750.00
end;0;0;GG;751.00
end;0;0;GG;752.00
end;0;0;GG;753.00
end;0;0;GG;754.00
end;0;0;GG;755.00
end;0;0;GG;756.00
end;0;0;GG;757.00
end;0;0;GG;758.00
end;0;0;GG;759.00
end;0;0;GG;760.00
end;0;0;GG;761.00
end;0;0;GG;762.00
end;0;0;GG;763.00
end;0;0;GG;764.00
end;0;0;GG;765.00
end;0;0;GG;766.00
end;0;0;GG;767.00
end;0;0;GG;768.00
end;0;0;GG;769.00
end;0;0;GG;770.00
end;0;0;GG;771.00
end;0;0;GG;772.00
end;0;0;GG;773.00
end;0;0;GG;774.00
end;0;0;GG;775.00
end;0;0;GG;776.00
end;0;0;GG;777.00
end;0;0;GG;778.00
end;0;0;GG;779.00
end;0;0;GG;780.00
end;0;0;GG;781.00
end;0;0;GG;782.00
end;0;0;GG;783.00
end;0;0;GG;784.00
end;0;0;GG;785.00
end;0;0;GG;786.00
end;0;0;GG;787.00
end;0;0;GG;788.00
end;0;0;GG;789.00
end;0;0;GG;790.00
end;0;0;GG;791.00
end;0;0;GG;792.00
end;0;0;GG;793.00
end;0;0;GG;794.00
end;0;0;GG;795.00
end;0;0;GG;796.00
end;0;0;GG;797.00
end;0;0;GG;798.00
end;0;0;GG;799.00
end;0;0;GG;800.00
end;0;0;GG;801.00
end;0;0;GG;802.00
end;0;0;GG;803.00
end;0;0;GG;804.00
end;0;0;GG;805.00
end;0;0;GG;806.00
end;0;0;GG;807.00
end;0;0;GG;808.00
end;0;0;GG;809.00
end;0;0;GG;810.00
end;0;0;GG;811.00
end;0;0;GG;812.00
end;0;0;GG;813.00
end;0;0;GG;814.00
end;0;0;GG;815.00
end;0;0;GG;816.00
end;0;0;GG;817.00
end;0;0;GG;818.00
end;0;0;GG;819.00
end;0;0;GG;820.00
end;0;0;GG;821.00
end;0;0;GG;822.00
end;0;0;GG;823.00
end;0;0;GG;824.00
end;0;0;GG;825.00
end;0;0;GG;826.00
end;0;0;GG;827.00
end;0;0;GG;828.00
end;0;0;GG;829.00
end;0;0;GG;830.00
end;0;0;GG;831.00
end;0;0;GG;832.00
end;0;0;GG;833.00
end;0;0;GG;834.00
end;0;0;GG;835.00
end;0;0;GG;836.00
end;0;0;GG;837.00
end;0;0;GG;838.00
end;0;0;GG;839.00
end;0;0;GG;840.00
end;0;0;GG;841.00
end;0;0;GG;842.00
end;0;0;GG;843.00
end;0;0;GG;844.00
end;0;0;GG;845.00
end;0;0;GG;846.00
end;0;0;GG;847.00
end;0;0;GG;848.00
end;0;0;GG;849.00
end;0;0;GG;850.00
end;0;0;GG;851.00
end;0;0;GG;852.00
end;0;0;GG;853.00
end;0;0;GG;854.00
end;0;0;GG;855.00
end;0;0;GG;856.00
end;0;0;GG;857.00
end;0;0;GG;858.00
end;0;0;GG;859.00
end;0;0;GG;860.00
end;0;0;GG;861.00
end;0;0;GG;862.00
end;0;0;GG;863.00
end;0;0;GG;864.00
end;0;0;GG;865.00
end;0;0;GG;866.00
end;0;0;GG;867.00
end;0;0;GG;868.00
end;0;0;GG;869.00
end;0;0;GG;870.00
end;0;0;GG;871.00
end;0;0;GG;872.00
end;0;0;GG;873.00
end;0;0;GG;874.00
end;0;0;GG;875.00
end;0;0;GG;876.00
end;0;0;GG;877.00
end;0;0;GG;878.00
end;0;0;GG;879.00
end;0;0;GG;880.00
end;0;0;GG;881.00
end;0;0;GG;882.00
end;0;0;GG;883.00
end;0;0;GG;884.00
end;0;0;GG;885.00
end;0;0;GG;886.00
end;0;0;GG;887.00
end;0;0;GG;888.00
end;0;0;GG;889.00
end;0;0;GG;890.00
end;0;0;GG;891.00
end;0;0;GG;892.00
end;0;0;GG;893.00
end;0;0;GG;894.00
end;0;0;GG;895.00
end;0;0;GG;896.00
end;0;0;GG;897.00
end;0;0;GG;898.00
end;0;0;GG;899.00
end;0;0;GG;900.00
end;0;0;GG;901.00
end;0;0;GG;902.00
end;0;0;GG;903.00
end;0;0;GG;904.00
end;0;0;GG;905.00
end;0;0;GG;906.00
end;0;0;GG;907.00
end;0;0;GG;908.00
end;0;0;GG;909.00
end;0;0;GG;910.00
end;0;0;GG;911.00
end;0;0;GG;912.00
end;0;0;GG;913.00
end;0;0;GG;914.00
end;0;0;GG;915.00
end;0;0;GG;916.00
end;0;0;GG;917.00
end;0;0;GG;918.00
end;0;0;GG;919.00
end;0;0;GG;920.00
end;0;0;GG;921.00
end;0;0;GG;922.00
end;0;0;GG;923.00
end;0;0;GG;924.00
end;0;0;GG;925.00
end;0;0;GG;926.00
end;0;0;GG;927.00
end;0;0;GG;928.00
end;0;0;GG;929.00
end;0;0;GG;930.00
end;0;0;GG;931.00
end;0;0;GG;932.00
end;0;0;GG;933.00
end;0;0;GG;934.00
end;0;0;GG;935.00
end;0;0;GG;936.00
end;0;0;GG;937.00
end;0;0;GG;938.00
end;0;0;GG;939.00
end;0;0;GG;940.00
end;0;0;GG;941.00
end;0;0;GG;942.00
end;0;0;GG;943.00
end;0;0;GG;944.00
end;0;0;GG;945.00
end;0;0;GG;946.00
end;0;0;GG;947.00
end;0;0;GG;948.00
end;0;0;GG;949.00
end;0;0;GG;950.00
end;0;0;GG;951.00
end;0;0;GG;952.00
end;0;0;GG;953.00
end;0;0;GG;954.00
end;0;0;GG;955.00
end;0;0;GG;956.00
end;0;0;GG;957.00
end;0;0;GG;958.00
end;0;0;GG;959.00
end;0;0;GG;960.00
end;0;0;GG;961.00
end;0;0;GG;962.00
end;0;0;GG;963.00
end;0;0;GG;964.00
end;0;0;GG;965.00
end;0;0;GG;966.00
end;0;0;GG;967.00
end;0;0;GG;968.00
end;0;0;GG;969.00
end;0;0;GG;970.00
end;0;0;GG;971.00
end;0;0;GG;972.00
end;0;0;GG;973.00
end;0;0;GG;974.00
end;0;0;GG;975.00
end;0;0;GG;976.00
end;0;0;GG;977.00
end;0;0;GG;978.00
end;0;0;GG;979.00
end;0;0;GG;980.00
end;0;0;GG;981.00
end;0;0;GG;982.00
end;0;0;GG;983.00
end;0;0;GG;984.00
end;0;0;GG;985.00
end;0;0;GG;986.00
end;0;0;GG;987.00
end;0;0;GG;988.00
end;0;0;GG;989.00
end;0;0;GG;990.00
end;0;0;GG;991.00
end;0;0;GG;992.00
end;0;0;GG;993.00
end;0;0;GG;994.00
end;0;0;GG;995.00
end;0;0;GG;996.00
end;0;0;GG;997.00
end;0;0;GG;998.00
end;0;0;GG;999.00
end;0;0;GG;1000.00
end;0;0;GG;1001.00
end;0;0;GG;1002.00
end;0;0;GG;1003.00
end;0;0;GG;1004.00
end;0;0;GG;1005.00
end;0;0;GG;1006.00
end;0;0;GG;1007.00
end;0;0;GG;1008.00
end;0;0;GG;1009.00
end;0;0;GG;1010.00
end;0;0;GG;1011.00
end;0;0;GG;1012.00
end;0;0;GG;1013.00
end;0;0;GG;1014.00
end;0;0;GG;1015.00
end;0;0;GG;1016.00
end;0;0;GG;1017.00
end;0;0;GG;1018.00
end;0;0;GG;1019.00
end;0;0;GG;1020.00
end;0;0;GG;1021.00
end;0;0;GG;1022.00
end;0;0;GG;1023.00
end;0;0;GG;1024.00
end;0;0;GG;1025.00
end;0;0;GG;1026.00
end;0;0;GG;1027.00
end;0;0;GG;1028.00
end;0;0;GG;1029.00
end;0;0;GG;1030.00
end;0;0;GG;1031.00
end;0;0;GG;1032.00
end;0;0;GG;1033.00
end;0;0;GG;1034.00
end;0;0;GG;1035.00
end;0;0;GG;1036.00
end;0;0;GG;1037.00
end;0;0;GG;1038.00
end;0;0;GG;1039.00
end;0;0;GG;1040.00
end;0;0;GG;1041.00
end;0;0;GG;1042.00
end;0;0;GG;1043.00
end;0;0;GG;1044.00
end;0;0;GG;1045.00
end;0;0;GG;1046.00
end;0;0;GG;1047.00
end;0;0;GG;1048.00
end;0;0;GG;1049.00
end;0;0;GG;1050.00
end;0;0;GG;1051.00
end;0;0;GG;1052.00
end;0;0;GG;1053.00
end;0;0;GG;1054.00
end;0;0;GG;1055.00
end;0;0;GG;1056.00
end;0;0;GG;1057.00
end;0;0;GG;1058.00
end;0;0;GG;1059.00
end;0;0;GG;1060.00
end;0;0;GG;1061.00
end;0;0;GG;1062.00
end;0;0;GG;1063.00
end;0;0;GG;1064.00
end;0;0;GG;1065.00
